Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,common_name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ena_first_public,ENA-LAST-UPDATE (run),ENA_last_update,Experiment,external_id,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,Sample_name,sex,SRA Study,Submitter_Id,create_date,version
ERR2784588,OTHER,301,11039154,PRJEB28381,SAMEA4861118,7238537,UNIVERSITY OF TORONTO,house mouse,public,"run.zq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796665,SAMEA4861118,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:45Z,2018-08-27T18:34:07Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861118,J.T.F2.1.I3,female,ERP110576,J.T.F2.1.I3,2019-04-04T15:58:00Z,1
ERR2784589,OTHER,301,24295539,PRJEB28381,SAMEA4861119,15856869,UNIVERSITY OF TORONTO,house mouse,public,"run.zq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796666,SAMEA4861119,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:45Z,2018-08-27T18:34:07Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861119,J.T.F2.1.I4,male,ERP110576,J.T.F2.1.I4,2019-04-04T15:58:00Z,1
ERR2784590,OTHER,301,31400284,PRJEB28381,SAMEA4861120,20735839,UNIVERSITY OF TORONTO,house mouse,public,"sra,run.zq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796667,SAMEA4861120,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:45Z,2018-08-27T18:34:07Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861120,J.T.F2.1.P1,female,ERP110576,J.T.F2.1.P1,2019-04-04T15:58:00Z,1
ERR2784591,OTHER,301,31025001,PRJEB28381,SAMEA4861121,20419402,UNIVERSITY OF TORONTO,house mouse,public,"sra,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796668,SAMEA4861121,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:45Z,2018-08-27T18:34:07Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861121,J.T.F2.1.P2,female,ERP110576,J.T.F2.1.P2,2019-04-04T15:59:00Z,1
ERR2784592,OTHER,301,32843491,PRJEB28381,SAMEA4861122,21645180,UNIVERSITY OF TORONTO,house mouse,public,"sra,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796669,SAMEA4861122,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:45Z,2018-08-27T18:34:07Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861122,J.T.F2.1.P3,female,ERP110576,J.T.F2.1.P3,2019-04-04T15:59:00Z,1
ERR2784593,OTHER,301,24911637,PRJEB28381,SAMEA4861123,16428204,UNIVERSITY OF TORONTO,house mouse,public,"sra,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796670,SAMEA4861123,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:45Z,2018-08-27T18:34:07Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861123,J.T.F2.1.P4,male,ERP110576,J.T.F2.1.P4,2019-04-04T15:59:00Z,1
ERR2784594,OTHER,301,36180807,PRJEB28381,SAMEA4861124,23512017,UNIVERSITY OF TORONTO,house mouse,public,"sra,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796671,SAMEA4861124,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:45Z,2018-08-27T18:34:07Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861124,J.T.F2.2.C5,female,ERP110576,J.T.F2.2.C5,2019-04-04T15:59:00Z,1
ERR2784595,OTHER,301,32288504,PRJEB28381,SAMEA4861125,20934656,UNIVERSITY OF TORONTO,house mouse,public,"run.zq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796672,SAMEA4861125,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:45Z,2018-08-27T18:34:07Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861125,J.T.F2.2.C6,female,ERP110576,J.T.F2.2.C6,2019-04-04T15:59:00Z,1
ERR2784596,OTHER,301,29595174,PRJEB28381,SAMEA4861126,19405552,UNIVERSITY OF TORONTO,house mouse,public,"sra,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796673,SAMEA4861126,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:45Z,2018-08-27T18:34:07Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861126,J.T.F2.2.C7,male,ERP110576,J.T.F2.2.C7,2019-04-04T15:59:00Z,1
ERR2784597,OTHER,301,30693074,PRJEB28381,SAMEA4861127,19811272,UNIVERSITY OF TORONTO,house mouse,public,"run.zq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796674,SAMEA4861127,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:45Z,2018-08-27T18:34:07Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861127,J.T.F2.2.C8,male,ERP110576,J.T.F2.2.C8,2019-04-04T15:59:00Z,1
ERR2784598,OTHER,301,33407787,PRJEB28381,SAMEA4861128,21783007,UNIVERSITY OF TORONTO,house mouse,public,"run.zq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796675,SAMEA4861128,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:45Z,2018-08-27T18:34:07Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861128,J.T.F2.2.I5,female,ERP110576,J.T.F2.2.I5,2019-04-04T15:59:00Z,1
ERR2784599,OTHER,301,29236897,PRJEB28381,SAMEA4861129,19104465,UNIVERSITY OF TORONTO,house mouse,public,"run.zq,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796676,SAMEA4861129,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:45Z,2018-08-27T18:34:07Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861129,J.T.F2.2.I6,female,ERP110576,J.T.F2.2.I6,2019-04-04T15:59:00Z,1
ERR2784600,OTHER,301,21799347,PRJEB28381,SAMEA4861130,14420440,UNIVERSITY OF TORONTO,house mouse,public,"run.zq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796677,SAMEA4861130,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:45Z,2018-08-27T18:34:07Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861130,J.T.F2.2.I7,male,ERP110576,J.T.F2.2.I7,2019-04-04T15:59:00Z,1
ERR2784601,OTHER,301,31229041,PRJEB28381,SAMEA4861131,20421320,UNIVERSITY OF TORONTO,house mouse,public,"run.zq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796678,SAMEA4861131,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:45Z,2018-08-27T18:34:07Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861131,J.T.F2.2.I8,male,ERP110576,J.T.F2.2.I8,2019-04-04T15:59:00Z,1
ERR2784602,OTHER,301,32366616,PRJEB28381,SAMEA4861132,21517934,UNIVERSITY OF TORONTO,house mouse,public,"run.zq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796679,SAMEA4861132,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:45Z,2018-08-27T18:34:07Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861132,J.T.F2.2.P5,female,ERP110576,J.T.F2.2.P5,2019-04-04T16:00:00Z,1
ERR2784603,OTHER,301,29079563,PRJEB28381,SAMEA4861133,19562666,UNIVERSITY OF TORONTO,house mouse,public,"sra,run.zq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796680,SAMEA4861133,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:45Z,2018-08-27T18:34:07Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861133,J.T.F2.2.P6,female,ERP110576,J.T.F2.2.P6,2019-04-04T16:00:00Z,1
ERR2784604,OTHER,301,26268316,PRJEB28381,SAMEA4861134,17613144,UNIVERSITY OF TORONTO,house mouse,public,"run.zq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796681,SAMEA4861134,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:45Z,2018-08-27T18:34:07Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861134,J.T.F2.2.P7,male,ERP110576,J.T.F2.2.P7,2019-04-04T16:00:00Z,1
ERR2784605,OTHER,301,34913155,PRJEB28381,SAMEA4861135,22818902,UNIVERSITY OF TORONTO,house mouse,public,"sra,run.zq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796682,SAMEA4861135,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:45Z,2018-08-27T18:34:07Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861135,J.T.F2.2.P8,male,ERP110576,J.T.F2.2.P8,2019-04-04T16:00:00Z,1
ERR2784606,OTHER,301,30548088,PRJEB28381,SAMEA4861136,19936010,UNIVERSITY OF TORONTO,house mouse,public,"run.zq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796683,SAMEA4861136,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:45Z,2018-08-27T18:34:07Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861136,J.T.F2.3.C10,female,ERP110576,J.T.F2.3.C10,2019-04-04T16:00:00Z,1
ERR2784607,OTHER,301,35240185,PRJEB28381,SAMEA4861137,23015316,UNIVERSITY OF TORONTO,house mouse,public,"run.zq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796684,SAMEA4861137,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:45Z,2018-08-27T18:34:07Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861137,J.T.F2.3.C11,male,ERP110576,J.T.F2.3.C11,2019-04-04T16:00:00Z,1
ERR2784608,OTHER,301,32609531,PRJEB28381,SAMEA4861138,21566813,UNIVERSITY OF TORONTO,house mouse,public,"run.zq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796685,SAMEA4861138,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:45Z,2018-08-27T18:34:07Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861138,J.T.F2.3.C12,male,ERP110576,J.T.F2.3.C12,2019-04-04T16:00:00Z,1
ERR2784609,OTHER,301,30990862,PRJEB28381,SAMEA4861139,20067420,UNIVERSITY OF TORONTO,house mouse,public,"run.zq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796686,SAMEA4861139,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:45Z,2018-08-27T18:34:07Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861139,J.T.F2.3.C9,female,ERP110576,J.T.F2.3.C9,2019-04-04T16:00:00Z,1
ERR2784610,OTHER,301,24698185,PRJEB28381,SAMEA4861140,16470857,UNIVERSITY OF TORONTO,house mouse,public,"sra,run.zq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796687,SAMEA4861140,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:45Z,2018-08-27T18:34:07Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861140,J.T.F2.3.I11,male,ERP110576,J.T.F2.3.I11,2019-04-04T16:01:00Z,1
ERR2784611,OTHER,301,36132997,PRJEB28381,SAMEA4861141,24152732,UNIVERSITY OF TORONTO,house mouse,public,"sra,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796688,SAMEA4861141,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:45Z,2018-08-27T18:34:07Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861141,J.T.F2.3.I12,male,ERP110576,J.T.F2.3.I12,2019-04-04T16:01:00Z,1
ERR2784612,OTHER,301,29129615,PRJEB28381,SAMEA4861142,19375474,UNIVERSITY OF TORONTO,house mouse,public,"sra,run.zq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796689,SAMEA4861142,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:45Z,2018-08-27T18:34:07Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861142,J.T.F2.3.I16,female,ERP110576,J.T.F2.3.I16,2019-04-04T16:01:00Z,1
ERR2784613,OTHER,301,15239247,PRJEB28381,SAMEA4861143,9911358,UNIVERSITY OF TORONTO,house mouse,public,"sra,run.zq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796690,SAMEA4861143,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:45Z,2018-08-27T18:34:07Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861143,J.T.F2.3.I17,male,ERP110576,J.T.F2.3.I17,2019-04-04T16:01:00Z,1
ERR2784614,OTHER,301,33235678,PRJEB28381,SAMEA4861144,22102063,UNIVERSITY OF TORONTO,house mouse,public,"run.zq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796691,SAMEA4861144,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:45Z,2018-08-27T18:34:08Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861144,J.T.F2.3.I9,female,ERP110576,J.T.F2.3.I9,2019-04-04T16:01:00Z,1
ERR2784615,OTHER,301,29350671,PRJEB28381,SAMEA4861145,19804362,UNIVERSITY OF TORONTO,house mouse,public,"run.zq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796692,SAMEA4861145,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:45Z,2018-08-27T18:34:08Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861145,J.T.F2.3.P10,female,ERP110576,J.T.F2.3.P10,2019-04-04T16:01:00Z,1
ERR2784616,OTHER,301,35201937,PRJEB28381,SAMEA4861146,23532066,UNIVERSITY OF TORONTO,house mouse,public,"run.zq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796693,SAMEA4861146,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:45Z,2018-08-27T18:34:08Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861146,J.T.F2.3.P11,male,ERP110576,J.T.F2.3.P11,2019-04-04T16:01:00Z,1
ERR2784617,OTHER,301,33182496,PRJEB28381,SAMEA4861147,22288967,UNIVERSITY OF TORONTO,house mouse,public,"run.zq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796694,SAMEA4861147,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:45Z,2018-08-27T18:34:08Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861147,J.T.F2.3.P12,male,ERP110576,J.T.F2.3.P12,2019-04-04T16:01:00Z,1
ERR2784618,OTHER,301,35340722,PRJEB28381,SAMEA4861148,23554074,UNIVERSITY OF TORONTO,house mouse,public,"run.zq,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796695,SAMEA4861148,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:45Z,2018-08-27T18:34:08Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861148,J.T.F2.3.P9,female,ERP110576,J.T.F2.3.P9,2019-04-04T16:01:00Z,1
ERR2784619,OTHER,301,38004268,PRJEB28381,SAMEA4861151,26314386,UNIVERSITY OF TORONTO,house mouse,public,"run.zq,sra","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796696,SAMEA4861151,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:45Z,2018-08-27T18:34:08Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861151,Js1.P,female,ERP110576,Js1.P,2019-04-04T16:01:00Z,1
ERR2784620,OTHER,301,28677471,PRJEB28381,SAMEA4861154,19933636,UNIVERSITY OF TORONTO,house mouse,public,"run.zq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796697,SAMEA4861154,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:45Z,2018-08-27T18:34:08Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861154,Js2.P,female,ERP110576,Js2.P,2019-04-04T16:01:00Z,1
ERR2784621,OTHER,301,32142559,PRJEB28381,SAMEA4861206,21220607,UNIVERSITY OF TORONTO,house mouse,public,"sra,run.zq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796698,SAMEA4861206,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:45Z,2018-08-27T18:34:09Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861206,T.J.F2.2.C1,female,ERP110576,T.J.F2.2.C1,2019-04-04T16:01:00Z,1
ERR2784622,OTHER,301,36642361,PRJEB28381,SAMEA4861207,24298425,UNIVERSITY OF TORONTO,house mouse,public,"sra,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796699,SAMEA4861207,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:45Z,2018-08-27T18:34:09Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861207,T.J.F2.2.C2,male,ERP110576,T.J.F2.2.C2,2019-04-04T16:01:00Z,1
ERR2784623,OTHER,301,35175879,PRJEB28381,SAMEA4861208,22990723,UNIVERSITY OF TORONTO,house mouse,public,"run.zq,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796700,SAMEA4861208,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:45Z,2018-08-27T18:34:09Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861208,T.J.F2.2.C3,male,ERP110576,T.J.F2.2.C3,2019-04-04T16:01:00Z,1
ERR2784624,OTHER,301,40641271,PRJEB28381,SAMEA4861209,26461355,UNIVERSITY OF TORONTO,house mouse,public,"sra,run.zq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796701,SAMEA4861209,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:45Z,2018-08-27T18:34:09Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861209,T.J.F2.2.C4,male,ERP110576,T.J.F2.2.C4,2019-04-04T16:01:00Z,1
ERR2784625,OTHER,301,33146525,PRJEB28381,SAMEA4861210,21710554,UNIVERSITY OF TORONTO,house mouse,public,"run.zq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796702,SAMEA4861210,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:45Z,2018-08-27T18:34:09Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861210,T.J.F2.2.I1,female,ERP110576,T.J.F2.2.I1,2019-04-04T16:02:00Z,1
ERR2784626,OTHER,301,27227939,PRJEB28381,SAMEA4861211,17711840,UNIVERSITY OF TORONTO,house mouse,public,"run.zq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796703,SAMEA4861211,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:45Z,2018-08-27T18:34:09Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861211,T.J.F2.2.I2,male,ERP110576,T.J.F2.2.I2,2019-04-04T16:02:00Z,1
ERR2784627,OTHER,301,23805087,PRJEB28381,SAMEA4861212,15772244,UNIVERSITY OF TORONTO,house mouse,public,"sra,run.zq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796704,SAMEA4861212,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:45Z,2018-08-27T18:34:09Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861212,T.J.F2.2.I3,male,ERP110576,T.J.F2.2.I3,2019-04-04T16:02:00Z,1
